ID_Detalle,ID_Venta,ID_Producto,Cantidad,Precio_Unitario,Descuento,Subtotal,Impuesto,Total,Fecha_Registro
DET00253,VENT0045,PROD0361,5,19.43,2.95,97.15,11.45,105.65,2024-02-01 15:13:20.693727
DET00254,VENT0045,PROD0456,4,23.75,0.89,95.0,4.08,98.19,2024-02-01 15:13:20.693727
DET00255,VENT0045,PROD0190,5,23.79,3.44,118.95,16.5,132.01,2024-02-01 15:13:20.693727
DET00256,VENT0045,PROD0232,4,25.76,2.93,103.04,3.16,103.27,2024-02-01 15:13:20.693727
DET00257,VENT0045,PROD0350,4,26.81,4.84,107.24,9.68,112.08,2024-02-01 15:13:20.693727
DET00258,VENT0046,PROD0244,4,16.53,3.44,66.12,4.0,66.68,2025-04-14 22:05:41.716008
DET00259,VENT0046,PROD0181,3,18.67,0.47,56.01,8.79,64.33,2025-04-14 22:05:41.716008
DET00260,VENT0046,PROD0065,1,19.14,3.37,19.14,2.29,18.06,2025-04-14 22:05:41.716008
DET00261,VENT0046,PROD0374,3,23.01,1.02,69.03,6.63,74.64,2025-04-14 22:05:41.716008
DET00262,VENT0047,PROD0240,3,17.52,3.0,52.56,9.3,58.86,2025-04-16 14:45:10.044952
DET00263,VENT0047,PROD0382,3,26.92,1.03,80.76,8.79,88.52,2025-04-16 14:45:10.044952
DET00264,VENT0047,PROD0354,4,26.38,1.19,105.52,6.24,110.57,2025-04-16 14:45:10.044952
DET00265,VENT0047,PROD0393,3,14.82,4.41,44.46,1.65,41.7,2025-04-16 14:45:10.044952
DET00266,VENT0047,PROD0494,1,26.67,4.6,26.67,1.33,23.4,2025-04-16 14:45:10.044952
DET00267,VENT0048,PROD0207,2,15.48,3.96,30.96,4.7,31.7,2023-12-02 22:01:16.300995
DET00268,VENT0048,PROD0049,4,22.09,1.41,88.36,4.6,91.55,2023-12-02 22:01:16.300995
DET00269,VENT0048,PROD0137,2,11.12,4.52,22.24,1.78,19.5,2023-12-02 22:01:16.300995
DET00270,VENT0048,PROD0042,4,23.98,0.97,95.92,2.2,97.15,2023-12-02 22:01:16.300995
DET00271,VENT0048,PROD0388,4,19.39,0.5,77.56,9.24,86.3,2023-12-02 22:01:16.300995
DET00272,VENT0048,PROD0112,1,15.39,0.09,15.39,1.98,17.28,2023-12-02 22:01:16.300995
DET00273,VENT0048,PROD0319,2,21.47,4.22,42.94,2.68,41.4,2023-12-02 22:01:16.300995
DET00274,VENT0048,PROD0022,4,20.32,2.38,81.28,11.68,90.58,2023-12-02 22:01:16.300995
DET00275,VENT0048,PROD0132,5,20.68,3.75,103.4,12.0,111.65,2023-12-02 22:01:16.300995
DET00276,VENT0049,PROD0210,4,13.76,2.91,55.04,12.44,64.57,2023-10-09 07:59:50.387402
DET00277,VENT0049,PROD0086,4,25.28,3.75,101.12,2.6,99.97,2023-10-09 07:59:50.387402
DET00278,VENT0049,PROD0254,1,20.76,4.82,20.76,2.68,18.62,2023-10-09 07:59:50.387402
DET00279,VENT0049,PROD0169,2,26.68,1.52,53.36,4.9,56.74,2023-10-09 07:59:50.387402
DET00280,VENT0049,PROD0490,5,21.09,2.95,105.45,10.55,113.05,2023-10-09 07:59:50.387402
DET00281,VENT0049,PROD0440,5,24.43,1.2,122.15,6.75,127.7,2023-10-09 07:59:50.387402
DET00282,VENT0049,PROD0388,4,19.39,4.24,77.56,9.24,82.56,2023-10-09 07:59:50.387402
DET00283,VENT0049,PROD0287,3,25.63,4.3,76.89,9.39,81.98,2023-10-09 07:59:50.387402
DET00284,VENT0049,PROD0382,1,26.92,1.2,26.92,2.93,28.65,2023-10-09 07:59:50.387402
DET00285,VENT0049,PROD0020,3,29.92,0.62,89.76,4.02,93.16,2023-10-09 07:59:50.387402
DET00286,VENT0050,PROD0469,1,17.07,4.93,17.07,1.79,13.93,2024-11-05 08:27:20.445467
DET00287,VENT0050,PROD0345,3,30.48,4.55,91.44,6.99,93.88,2024-11-05 08:27:20.445467
DET00288,VENT0050,PROD0409,5,23.59,4.89,117.95,12.5,125.56,2024-11-05 08:27:20.445467
DET00289,VENT0050,PROD0118,3,18.56,4.47,55.68,2.01,53.22,2024-11-05 08:27:20.445467
DET00290,VENT0050,PROD0257,3,21.46,3.52,64.38,10.41,71.27,2024-11-05 08:27:20.445467
DET00291,VENT0050,PROD0090,1,18.82,1.59,18.82,1.53,18.76,2024-11-05 08:27:20.445467
DET00292,VENT0050,PROD0400,3,20.93,3.0,62.79,1.59,61.38,2024-11-05 08:27:20.445467
DET00293,VENT0050,PROD0075,5,20.74,0.07,103.7,6.45,110.08,2024-11-05 08:27:20.445467
DET00294,VENT0051,PROD0321,4,15.99,1.94,63.96,12.28,74.3,2023-08-24 10:05:31.456272
DET00295,VENT0051,PROD0055,3,26.46,4.12,79.38,7.56,82.82,2023-08-24 10:05:31.456272
DET00296,VENT0051,PROD0200,4,18.72,4.23,74.88,5.36,76.01,2023-08-24 10:05:31.456272
DET00297,VENT0051,PROD0066,4,17.31,2.42,69.24,13.52,80.34,2023-08-24 10:05:31.456272
DET00298,VENT0051,PROD0228,3,25.16,4.74,75.48,5.97,76.71,2023-08-24 10:05:31.456272
DET00299,VENT0051,PROD0463,1,24.62,0.96,24.62,2.33,25.99,2023-08-24 10:05:31.456272
DET00300,VENT0052,PROD0144,2,16.57,3.96,33.14,1.02,30.2,2024-05-01 08:04:59.653775
DET00301,VENT0052,PROD0479,4,25.84,0.66,103.36,3.96,106.66,2024-05-01 08:04:59.653775
DET00302,VENT0052,PROD0368,3,19.82,3.5,59.46,6.54,62.5,2024-05-01 08:04:59.653775
DET00303,VENT0052,PROD0105,2,27.03,2.49,54.06,3.62,55.19,2024-05-01 08:04:59.653775
DET00304,VENT0052,PROD0030,3,17.93,2.94,53.79,4.56,55.41,2024-05-01 08:04:59.653775
DET00305,VENT0053,PROD0450,1,28.94,1.77,28.94,3.24,30.41,2025-02-11 21:57:09.139215
DET00306,VENT0053,PROD0097,4,16.37,0.78,65.48,8.24,72.94,2025-02-11 21:57:09.139215
DET00307,VENT0053,PROD0276,5,32.37,4.85,161.85,4.2,161.2,2025-02-11 21:57:09.139215
DET00308,VENT0053,PROD0407,3,25.79,1.79,77.37,7.11,82.69,2025-02-11 21:57:09.139215
DET00309,VENT0053,PROD0018,2,15.49,0.3,30.98,5.82,36.5,2025-02-11 21:57:09.139215
DET00310,VENT0053,PROD0040,5,19.15,2.28,95.75,11.65,105.12,2025-02-11 21:57:09.139215
DET00311,VENT0053,PROD0004,4,21.82,1.21,87.28,10.0,96.07,2025-02-11 21:57:09.139215
DET00312,VENT0053,PROD0177,3,20.97,4.97,62.91,5.52,63.46,2025-02-11 21:57:09.139215
DET00313,VENT0053,PROD0148,2,24.01,3.29,48.02,3.22,47.95,2025-02-11 21:57:09.139215
DET00314,VENT0053,PROD0335,3,16.39,3.55,49.17,8.61,54.23,2025-02-11 21:57:09.139215
DET00315,VENT0054,PROD0259,3,20.4,2.29,61.2,6.39,65.3,2025-04-25 05:03:30.585034
DET00316,VENT0054,PROD0081,5,25.89,0.86,129.45,14.9,143.49,2025-04-25 05:03:30.585034
DET00317,VENT0054,PROD0124,3,19.22,1.76,57.66,9.03,64.93,2025-04-25 05:03:30.585034
DET00318,VENT0054,PROD0108,5,21.83,4.32,109.15,13.85,118.68,2025-04-25 05:03:30.585034
DET00319,VENT0054,PROD0365,2,19.94,3.55,39.88,3.36,39.69,2025-04-25 05:03:30.585034
DET00320,VENT0054,PROD0435,1,28.04,0.5,28.04,0.57,28.11,2025-04-25 05:03:30.585034
DET00321,VENT0054,PROD0196,2,14.5,4.17,29.0,4.1,28.93,2025-04-25 05:03:30.585034
DET00322,VENT0055,PROD0408,4,17.41,2.0,69.64,9.44,77.08,2025-04-19 10:12:29.122346
DET00323,VENT0055,PROD0363,1,23.3,3.9,23.3,1.47,20.87,2025-04-19 10:12:29.122346
DET00324,VENT0055,PROD0309,4,26.43,3.67,105.72,4.52,106.57,2025-04-19 10:12:29.122346
DET00325,VENT0055,PROD0055,1,26.46,3.23,26.46,2.52,25.75,2025-04-19 10:12:29.122346
DET00326,VENT0055,PROD0236,5,15.78,1.79,78.9,10.85,87.96,2025-04-19 10:12:29.122346
DET00327,VENT0055,PROD0038,5,24.42,3.54,122.1,14.9,133.46,2025-04-19 10:12:29.122346
DET00328,VENT0055,PROD0269,1,18.98,0.79,18.98,2.27,20.46,2025-04-19 10:12:29.122346
DET00329,VENT0055,PROD0441,2,12.97,3.39,25.94,4.22,26.77,2025-04-19 10:12:29.122346
DET00330,VENT0055,PROD0315,5,19.04,1.47,95.2,10.7,104.43,2025-04-19 10:12:29.122346
DET00331,VENT0056,PROD0353,4,29.51,0.83,118.04,4.52,121.73,2024-06-18 04:29:23.846302
DET00332,VENT0056,PROD0297,4,20.07,4.68,80.28,2.16,77.76,2024-06-18 04:29:23.846302
DET00333,VENT0056,PROD0247,2,26.69,0.59,53.38,4.32,57.11,2024-06-18 04:29:23.846302
DET00334,VENT0056,PROD0411,2,16.83,3.15,33.66,6.64,37.15,2024-06-18 04:29:23.846302
DET00335,VENT0056,PROD0246,2,20.66,0.37,41.32,1.38,42.33,2024-06-18 04:29:23.846302
DET00336,VENT0056,PROD0191,4,18.61,1.76,74.44,11.64,84.32,2024-06-18 04:29:23.846302
DET00337,VENT0056,PROD0071,3,16.51,4.39,49.53,8.04,53.18,2024-06-18 04:29:23.846302
DET00338,VENT0056,PROD0397,3,15.64,4.43,46.92,6.54,49.03,2024-06-18 04:29:23.846302
DET00339,VENT0056,PROD0044,1,20.32,3.38,20.32,2.25,19.19,2024-06-18 04:29:23.846302
DET00340,VENT0057,PROD0299,1,18.7,2.54,18.7,2.8,18.96,2024-07-07 11:09:02.244087
DET00341,VENT0057,PROD0431,2,26.84,2.65,53.68,4.3,55.33,2024-07-07 11:09:02.244087
DET00342,VENT0057,PROD0288,4,24.68,1.16,98.72,13.88,111.44,2024-07-07 11:09:02.244087
DET00343,VENT0057,PROD0304,4,23.35,0.59,93.4,5.44,98.25,2024-07-07 11:09:02.244087
DET00344,VENT0057,PROD0211,3,23.51,2.96,70.53,6.24,73.81,2024-07-07 11:09:02.244087
DET00345,VENT0057,PROD0322,4,17.11,4.09,68.44,13.48,77.83,2024-07-07 11:09:02.244087
DET00346,VENT0057,PROD0306,5,20.71,0.04,103.55,6.4,109.91,2024-07-07 11:09:02.244087
DET00347,VENT0057,PROD0326,2,13.42,4.26,26.84,6.92,29.5,2024-07-07 11:09:02.244087
DET00348,VENT0058,PROD0490,2,21.09,2.77,42.18,4.22,43.63,2025-04-29 22:40:26.477851
DET00349,VENT0058,PROD0481,2,21.97,0.34,43.94,3.88,47.48,2025-04-29 22:40:26.477851
DET00350,VENT0058,PROD0202,4,20.21,1.61,80.84,8.84,88.07,2025-04-29 22:40:26.477851
DET00351,VENT0059,PROD0130,1,25.11,3.8,25.11,2.97,24.28,2024-08-31 03:29:21.931590
DET00352,VENT0059,PROD0261,1,12.74,4.19,12.74,3.38,11.93,2024-08-31 03:29:21.931590
DET00353,VENT0060,PROD0447,4,31.89,4.02,127.56,9.72,133.26,2024-01-14 17:24:42.725415
DET00354,VENT0060,PROD0099,4,20.43,4.02,81.72,7.44,85.14,2024-01-14 17:24:42.725415
DET00355,VENT0060,PROD0108,3,21.83,3.3,65.49,8.31,70.5,2024-01-14 17:24:42.725415
DET00356,VENT0060,PROD0412,3,22.49,4.83,67.47,8.67,71.31,2024-01-14 17:24:42.725415
DET00357,VENT0060,PROD0158,2,32.27,4.74,64.54,6.46,66.26,2024-01-14 17:24:42.725415
DET00358,VENT0060,PROD0091,4,27.49,3.38,109.96,3.76,110.34,2024-01-14 17:24:42.725415
DET00359,VENT0060,PROD0500,5,16.21,3.12,81.05,7.5,85.43,2024-01-14 17:24:42.725415
DET00360,VENT0060,PROD0487,3,26.39,3.57,79.17,2.19,77.79,2024-01-14 17:24:42.725415
DET00361,VENT0061,PROD0146,5,17.32,2.19,86.6,12.25,96.66,2023-07-27 21:39:48.938974
DET00362,VENT0061,PROD0397,2,15.64,4.88,31.28,4.36,30.76,2023-07-27 21:39:48.938974
DET00363,VENT0061,PROD0002,2,19.96,4.47,39.92,2.3,37.75,2023-07-27 21:39:48.938974
DET00364,VENT0062,PROD0176,1,20.22,0.73,20.22,1.16,20.65,2024-04-04 15:12:50.250856
DET00365,VENT0062,PROD0445,1,18.32,1.27,18.32,3.25,20.3,2024-04-04 15:12:50.250856
DET00366,VENT0062,PROD0323,4,29.9,3.1,119.6,7.84,124.34,2024-04-04 15:12:50.250856
DET00367,VENT0062,PROD0214,2,25.79,2.03,51.58,1.98,51.53,2024-04-04 15:12:50.250856
DET00368,VENT0062,PROD0306,3,20.71,0.62,62.13,3.84,65.35,2024-04-04 15:12:50.250856
DET00369,VENT0062,PROD0226,3,16.16,3.31,48.48,3.63,48.8,2024-04-04 15:12:50.250856
DET00370,VENT0062,PROD0144,5,16.57,3.95,82.85,2.55,81.45,2024-04-04 15:12:50.250856
DET00371,VENT0062,PROD0358,2,19.24,0.77,38.48,1.02,38.73,2024-04-04 15:12:50.250856
DET00372,VENT0062,PROD0217,1,25.83,3.04,25.83,2.46,25.25,2024-04-04 15:12:50.250856
DET00373,VENT0062,PROD0137,3,11.12,0.96,33.36,2.67,35.07,2024-04-04 15:12:50.250856
DET00374,VENT0063,PROD0176,3,20.22,2.22,60.66,3.48,61.92,2023-10-29 13:39:07.852399
DET00375,VENT0064,PROD0378,2,20.69,4.11,41.38,4.4,41.67,2024-02-13 13:32:45.102849
DET00376,VENT0064,PROD0243,3,17.25,3.26,51.75,6.45,54.94,2024-02-13 13:32:45.102849
DET00377,VENT0064,PROD0018,2,15.49,2.93,30.98,5.82,33.87,2024-02-13 13:32:45.102849
DET00378,VENT0064,PROD0311,1,31.72,0.9,31.72,1.36,32.18,2024-02-13 13:32:45.102849
DET00379,VENT0064,PROD0400,5,20.93,1.89,104.65,2.65,105.41,2024-02-13 13:32:45.102849
DET00380,VENT0064,PROD0379,2,21.96,1.61,43.92,4.76,47.07,2024-02-13 13:32:45.102849
DET00381,VENT0065,PROD0139,4,18.49,0.24,73.96,13.8,87.52,2024-12-20 18:04:30.274174
DET00382,VENT0065,PROD0252,5,22.77,4.76,113.85,9.7,118.79,2024-12-20 18:04:30.274174
DET00383,VENT0065,PROD0500,2,16.21,0.02,32.42,3.0,35.4,2024-12-20 18:04:30.274174
DET00384,VENT0065,PROD0336,2,16.1,0.87,32.2,1.28,32.61,2024-12-20 18:04:30.274174
DET00385,VENT0065,PROD0495,2,19.38,4.74,38.76,5.1,39.12,2024-12-20 18:04:30.274174
DET00386,VENT0065,PROD0378,3,20.69,2.41,62.07,6.6,66.26,2024-12-20 18:04:30.274174
DET00387,VENT0065,PROD0165,3,16.7,3.24,50.1,2.58,49.44,2024-12-20 18:04:30.274174
DET00388,VENT0065,PROD0187,4,16.99,0.49,67.96,7.4,74.87,2024-12-20 18:04:30.274174
DET00389,VENT0065,PROD0147,3,24.31,3.85,72.93,7.26,76.34,2024-12-20 18:04:30.274174
DET00390,VENT0066,PROD0227,1,22.67,3.92,22.67,1.37,20.12,2024-03-06 21:04:48.664537
DET00391,VENT0066,PROD0216,3,22.33,0.69,66.99,6.3,72.6,2024-03-06 21:04:48.664537
DET00392,VENT0066,PROD0169,4,26.68,1.01,106.72,9.8,115.51,2024-03-06 21:04:48.664537
DET00393,VENT0066,PROD0368,4,19.82,3.96,79.28,8.72,84.04,2024-03-06 21:04:48.664537
DET00394,VENT0066,PROD0301,5,16.21,0.3,81.05,14.0,94.75,2024-03-06 21:04:48.664537
DET00395,VENT0067,PROD0249,4,13.04,0.5,52.16,11.24,62.9,2023-06-13 01:49:11.806117
DET00396,VENT0067,PROD0039,3,28.38,2.14,85.14,10.35,93.35,2023-06-13 01:49:11.806117
DET00397,VENT0067,PROD0487,3,26.39,0.11,79.17,2.19,81.25,2023-06-13 01:49:11.806117
DET00398,VENT0067,PROD0440,5,24.43,0.91,122.15,6.75,127.99,2023-06-13 01:49:11.806117
DET00399,VENT0067,PROD0172,1,18.68,1.79,18.68,0.85,17.74,2023-06-13 01:49:11.806117
DET00400,VENT0067,PROD0450,2,28.94,1.07,57.88,6.48,63.29,2023-06-13 01:49:11.806117
DET00401,VENT0067,PROD0065,1,19.14,3.84,19.14,2.29,17.59,2023-06-13 01:49:11.806117
DET00402,VENT0067,PROD0139,2,18.49,0.25,36.98,6.9,43.63,2023-06-13 01:49:11.806117
DET00403,VENT0067,PROD0073,4,22.97,1.9,91.88,2.48,92.46,2023-06-13 01:49:11.806117
DET00404,VENT0068,PROD0200,2,18.72,4.92,37.44,2.68,35.2,2024-01-16 01:35:07.024957
DET00405,VENT0069,PROD0235,5,23.81,2.88,119.05,9.0,125.17,2024-01-04 18:31:38.633727
DET00406,VENT0069,PROD0175,2,20.12,4.06,40.24,1.0,37.18,2024-01-04 18:31:38.633727
DET00407,VENT0069,PROD0253,1,24.43,0.58,24.43,1.79,25.64,2024-01-04 18:31:38.633727
DET00408,VENT0069,PROD0351,1,21.82,4.83,21.82,3.38,20.37,2024-01-04 18:31:38.633727
DET00409,VENT0069,PROD0257,3,21.46,3.28,64.38,10.41,71.51,2024-01-04 18:31:38.633727
DET00410,VENT0069,PROD0029,5,19.72,2.57,98.6,4.0,100.03,2024-01-04 18:31:38.633727
DET00411,VENT0069,PROD0227,2,22.67,4.25,45.34,2.74,43.83,2024-01-04 18:31:38.633727
DET00412,VENT0069,PROD0180,5,13.86,4.65,69.3,7.7,72.35,2024-01-04 18:31:38.633727
DET00413,VENT0069,PROD0026,3,23.72,2.82,71.16,4.2,72.54,2024-01-04 18:31:38.633727
DET00414,VENT0070,PROD0395,3,16.55,0.96,49.65,10.05,58.74,2023-12-20 22:35:37.839152
DET00415,VENT0070,PROD0272,1,22.63,2.13,22.63,1.08,21.58,2023-12-20 22:35:37.839152
DET00416,VENT0070,PROD0384,3,28.36,1.0,85.08,9.24,93.32,2023-12-20 22:35:37.839152
DET00417,VENT0070,PROD0131,2,13.07,4.36,26.14,1.94,23.72,2023-12-20 22:35:37.839152
DET00418,VENT0070,PROD0457,5,20.75,0.8,103.75,15.65,118.6,2023-12-20 22:35:37.839152
DET00419,VENT0070,PROD0237,4,21.93,2.62,87.72,3.04,88.14,2023-12-20 22:35:37.839152
DET00420,VENT0071,PROD0011,4,17.87,1.29,71.48,4.24,74.43,2023-09-02 05:40:35.396611
DET00421,VENT0071,PROD0460,5,13.57,0.82,67.85,16.95,83.98,2023-09-02 05:40:35.396611
DET00422,VENT0071,PROD0485,5,18.46,4.97,92.3,11.95,99.28,2023-09-02 05:40:35.396611
DET00423,VENT0071,PROD0181,5,18.67,1.01,93.35,14.65,106.99,2023-09-02 05:40:35.396611
DET00424,VENT0071,PROD0063,2,16.6,4.02,33.2,5.22,34.4,2023-09-02 05:40:35.396611
DET00425,VENT0072,PROD0125,5,26.23,4.02,131.15,9.25,136.38,2025-05-27 12:53:13.755804
DET00426,VENT0073,PROD0475,5,28.46,3.65,142.3,8.55,147.2,2024-03-24 14:43:04.747119
DET00427,VENT0073,PROD0429,2,29.73,2.5,59.46,4.36,61.32,2024-03-24 14:43:04.747119
DET00428,VENT0073,PROD0486,2,17.47,2.36,34.94,1.54,34.12,2024-03-24 14:43:04.747119
DET00429,VENT0073,PROD0056,3,24.93,2.88,74.79,8.52,80.43,2024-03-24 14:43:04.747119
DET00430,VENT0074,PROD0349,5,24.54,3.09,122.7,7.55,127.16,2025-04-27 23:23:51.182238
DET00431,VENT0074,PROD0114,5,15.27,1.62,76.35,10.15,84.88,2025-04-27 23:23:51.182238
DET00432,VENT0074,PROD0426,1,21.98,4.7,21.98,1.81,19.09,2025-04-27 23:23:51.182238
DET00433,VENT0074,PROD0136,3,25.19,0.47,75.57,4.08,79.18,2025-04-27 23:23:51.182238
DET00434,VENT0074,PROD0139,4,18.49,3.24,73.96,13.8,84.52,2025-04-27 23:23:51.182238
DET00435,VENT0074,PROD0121,5,14.43,3.61,72.15,8.7,77.24,2025-04-27 23:23:51.182238
DET00436,VENT0074,PROD0231,3,21.13,2.03,63.39,10.2,71.56,2025-04-27 23:23:51.182238
DET00437,VENT0075,PROD0322,2,17.11,1.25,34.22,6.74,39.71,2023-07-12 22:05:45.913187
DET00438,VENT0075,PROD0280,2,25.5,3.7,51.0,4.12,51.42,2023-07-12 22:05:45.913187
DET00439,VENT0075,PROD0245,3,17.35,1.51,52.05,5.1,55.64,2023-07-12 22:05:45.913187
DET00440,VENT0075,PROD0421,3,16.95,4.43,50.85,5.16,51.58,2023-07-12 22:05:45.913187
DET00441,VENT0075,PROD0059,2,20.88,2.85,41.76,3.44,42.35,2023-07-12 22:05:45.913187
DET00442,VENT0075,PROD0484,3,17.7,0.98,53.1,8.88,61.0,2023-07-12 22:05:45.913187
DET00443,VENT0076,PROD0306,3,20.71,3.16,62.13,3.84,62.81,2024-05-14 09:04:42.032681
DET00444,VENT0077,PROD0012,2,14.35,1.83,28.7,2.18,29.05,2025-05-22 15:41:27.229685
DET00445,VENT0077,PROD0200,3,18.72,4.48,56.16,4.02,55.7,2025-05-22 15:41:27.229685
DET00446,VENT0078,PROD0490,4,21.09,4.68,84.36,8.44,88.12,2024-10-22 00:36:00.467932
DET00447,VENT0079,PROD0461,1,17.21,1.78,17.21,0.86,16.29,2024-11-13 01:39:48.181227
DET00448,VENT0079,PROD0303,2,20.84,3.55,41.68,4.98,43.11,2024-11-13 01:39:48.181227
DET00449,VENT0079,PROD0237,5,21.93,0.59,109.65,3.8,112.86,2024-11-13 01:39:48.181227
DET00450,VENT0080,PROD0160,3,25.51,1.01,76.53,5.88,81.4,2024-06-29 00:17:34.672386
DET00451,VENT0080,PROD0244,1,16.53,4.08,16.53,1.0,13.45,2024-06-29 00:17:34.672386
DET00452,VENT0080,PROD0322,3,17.11,0.31,51.33,10.11,61.13,2024-06-29 00:17:34.672386
DET00453,VENT0080,PROD0464,1,20.31,1.29,20.31,2.13,21.15,2024-06-29 00:17:34.672386
DET00454,VENT0080,PROD0211,4,23.51,2.77,94.04,8.32,99.59,2024-06-29 00:17:34.672386
DET00455,VENT0080,PROD0142,4,18.37,1.99,73.48,4.16,75.65,2024-06-29 00:17:34.672386
DET00456,VENT0081,PROD0408,5,17.41,1.43,87.05,11.8,97.42,2025-03-13 05:23:44.673433
DET00457,VENT0082,PROD0340,2,15.95,4.34,31.9,1.16,28.72,2023-06-25 21:30:44.215286
DET00458,VENT0082,PROD0410,1,17.6,3.2,17.6,0.73,15.13,2023-06-25 21:30:44.215286
DET00459,VENT0082,PROD0275,3,24.41,4.21,73.23,7.86,76.88,2023-06-25 21:30:44.215286
DET00460,VENT0083,PROD0428,4,17.88,4.62,71.52,8.96,75.86,2024-11-08 11:42:29.891632
DET00461,VENT0083,PROD0491,3,15.73,3.77,47.19,9.84,53.26,2024-11-08 11:42:29.891632
DET00462,VENT0083,PROD0196,4,14.5,4.24,58.0,8.2,61.96,2024-11-08 11:42:29.891632
DET00463,VENT0083,PROD0380,3,29.02,3.79,87.06,10.35,93.62,2024-11-08 11:42:29.891632
DET00464,VENT0083,PROD0150,5,18.75,1.41,93.75,13.35,105.69,2024-11-08 11:42:29.891632
DET00465,VENT0084,PROD0255,5,24.61,2.3,123.05,15.4,136.15,2023-05-31 16:27:36.488105
DET00466,VENT0084,PROD0391,2,21.02,4.15,42.04,6.42,44.31,2023-05-31 16:27:36.488105
DET00467,VENT0084,PROD0153,2,20.04,4.93,40.08,2.38,37.53,2023-05-31 16:27:36.488105
DET00468,VENT0084,PROD0060,5,22.67,4.18,113.35,11.0,120.17,2023-05-31 16:27:36.488105
DET00469,VENT0084,PROD0364,5,26.08,1.32,130.4,4.9,133.98,2023-05-31 16:27:36.488105
DET00470,VENT0084,PROD0406,2,26.89,3.23,53.78,5.92,56.47,2023-05-31 16:27:36.488105
DET00471,VENT0084,PROD0461,3,17.21,1.51,51.63,2.58,52.7,2023-05-31 16:27:36.488105
DET00472,VENT0084,PROD0185,1,16.19,0.24,16.19,2.3,18.25,2023-05-31 16:27:36.488105
DET00473,VENT0084,PROD0157,2,23.65,4.35,47.3,5.44,48.39,2023-05-31 16:27:36.488105
DET00474,VENT0084,PROD0054,5,17.37,0.82,86.85,2.7,88.73,2023-05-31 16:27:36.488105
DET00475,VENT0085,PROD0381,3,26.42,4.99,79.26,8.91,83.18,2025-03-03 10:05:56.114999
DET00476,VENT0085,PROD0300,5,17.64,4.88,88.2,8.8,92.12,2025-03-03 10:05:56.114999
DET00477,VENT0085,PROD0279,4,20.06,1.8,80.24,9.2,87.64,2025-03-03 10:05:56.114999
DET00478,VENT0085,PROD0100,1,31.5,1.82,31.5,2.37,32.05,2025-03-03 10:05:56.114999
DET00479,VENT0085,PROD0061,3,19.71,4.5,59.13,5.19,59.82,2025-03-03 10:05:56.114999
DET00480,VENT0086,PROD0463,1,24.62,4.39,24.62,2.33,22.56,2024-06-13 11:25:08.915035
DET00481,VENT0086,PROD0096,3,17.85,1.81,53.55,8.07,59.81,2024-06-13 11:25:08.915035
DET00482,VENT0086,PROD0496,2,18.47,4.01,36.94,4.32,37.25,2024-06-13 11:25:08.915035
DET00483,VENT0087,PROD0383,3,21.16,3.82,63.48,4.98,64.64,2024-12-07 02:18:10.869922
DET00484,VENT0087,PROD0416,4,23.29,3.48,93.16,6.48,96.16,2024-12-07 02:18:10.869922
DET00485,VENT0087,PROD0077,4,20.22,0.71,80.88,8.68,88.85,2024-12-07 02:18:10.869922
DET00486,VENT0087,PROD0059,5,20.88,1.05,104.4,8.6,111.95,2024-12-07 02:18:10.869922
DET00487,VENT0088,PROD0359,5,27.7,4.62,138.5,16.0,149.88,2024-01-06 12:42:36.842197
DET00488,VENT0088,PROD0385,3,21.06,4.89,63.18,7.29,65.58,2024-01-06 12:42:36.842197
DET00489,VENT0088,PROD0395,3,16.55,4.03,49.65,10.05,55.67,2024-01-06 12:42:36.842197
DET00490,VENT0088,PROD0401,4,31.29,4.23,125.16,6.88,127.81,2024-01-06 12:42:36.842197
DET00491,VENT0089,PROD0114,5,15.27,4.38,76.35,10.15,82.12,2025-01-17 21:17:14.829144
DET00492,VENT0089,PROD0243,4,17.25,2.63,69.0,8.6,74.97,2025-01-17 21:17:14.829144
DET00493,VENT0089,PROD0091,2,27.49,3.05,54.98,1.88,53.81,2025-01-17 21:17:14.829144
DET00494,VENT0089,PROD0017,3,23.8,4.96,71.4,8.73,75.17,2025-01-17 21:17:14.829144
DET00495,VENT0089,PROD0265,1,18.55,1.25,18.55,3.18,20.48,2025-01-17 21:17:14.829144
DET00496,VENT0089,PROD0251,4,22.64,4.23,90.56,3.84,90.17,2025-01-17 21:17:14.829144
DET00497,VENT0089,PROD0358,5,19.24,1.87,96.2,2.55,96.88,2025-01-17 21:17:14.829144
DET00498,VENT0089,PROD0467,4,15.14,0.65,60.56,8.92,68.83,2025-01-17 21:17:14.829144
DET00499,VENT0090,PROD0149,1,27.42,1.46,27.42,2.09,28.05,2023-11-14 16:55:02.659589
DET00500,VENT0090,PROD0464,2,20.31,0.22,40.62,4.26,44.66,2023-11-14 16:55:02.659589
DET00501,VENT0090,PROD0489,4,27.88,0.82,111.52,11.28,121.98,2023-11-14 16:55:02.659589
DET00502,VENT0090,PROD0312,4,31.63,0.23,126.52,7.2,133.49,2023-11-14 16:55:02.659589
DET00503,VENT0090,PROD0468,2,25.9,3.42,51.8,6.36,54.74,2023-11-14 16:55:02.659589
DET00504,VENT0090,PROD0433,4,15.53,4.67,62.12,5.88,63.33,2023-11-14 16:55:02.659589
DET00505,VENT0090,PROD0046,1,25.91,4.91,25.91,0.91,21.91,2023-11-14 16:55:02.659589
